,CustomerID,Sex,Age,Profession,CityType,YearsInCity,HaveChildren,ValueTier,TotalSpending,High,Low,Mid,HighPerc,MidPerc,LowPerc,10_11_N,10_13_16,10_13_N,10_14_16,10_15_16,10_15_N,10_16_N,10_N_N,11_13_16,11_13_N,11_14_N,11_15_16,11_15_N,11_16_N,11_N_N,12_14_17,12_14_N,12_17_N,12_N_N,13_14_16,13_15_16,13_15_N,13_16_N,13_N_N,14_16_N,14_17_N,14_18_N,14_N_N,15_16_17,15_16_N,15_17_N,15_N_N,16_N_N,17_N_N,18_N_N,1_11_15,1_11_16,1_11_N,1_13_14,1_13_15,1_13_16,1_14_15,1_14_16,1_14_17,1_14_N,1_15_16,1_15_17,1_15_18,1_15_N,1_16_17,1_16_N,1_17_N,1_18_N,1_2_11,1_2_13,1_2_14,1_2_15,1_2_16,1_2_17,1_2_18,1_2_3,1_2_4,1_2_5,1_2_6,1_2_8,1_2_9,1_2_N,1_3_4,1_4_9,1_4_N,1_5_12,1_5_14,1_5_15,1_5_17,1_5_18,1_5_6,1_5_8,1_5_9,1_5_N,1_6_13,1_6_14,1_6_15,1_6_16,1_6_8,1_6_N,1_8_13,1_8_14,1_8_15,1_8_16,1_8_17,1_8_18,1_8_9,1_8_N,1_N_N,2_12_14,2_12_N,2_14_15,2_14_N,2_15_16,2_15_N,2_16_N,2_17_N,2_18_N,2_3_10,2_3_15,2_3_4,2_4_12,2_4_14,2_4_15,2_4_5,2_4_8,2_4_9,2_4_N,2_5_12,2_5_14,2_5_15,2_5_8,2_5_N,2_6_15,2_8_14,2_8_16,2_8_18,2_8_N,2_9_14,2_9_15,2_9_N,2_N_N,3_12_N,3_13_N,3_15_N,3_4_12,3_4_5,3_4_8,3_4_9,3_4_N,3_5_16,3_5_N,3_N_N,4_11_N,4_12_N,4_15_N,4_5_12,4_5_13,4_5_15,4_5_18,4_5_8,4_5_9,4_5_N,4_8_9,4_8_N,4_9_12,4_9_15,4_9_N,4_N_N,5_10_16,5_11_12,5_11_15,5_11_16,5_11_N,5_12_14,5_12_N,5_13_14,5_13_16,5_13_N,5_14_15,5_14_16,5_14_17,5_14_N,5_15_18,5_15_N,5_16_N,5_17_N,5_18_N,5_6_11,5_6_13,5_6_16,5_6_8,5_6_9,5_6_N,5_7_N,5_8_12,5_8_14,5_8_15,5_8_16,5_8_17,5_8_18,5_8_N,5_9_14,5_9_N,5_N_N,6_10_13,6_10_16,6_10_N,6_11_13,6_11_16,6_11_N,6_13_N,6_16_N,6_8_10,6_8_13,6_8_14,6_8_15,6_8_16,6_8_N,6_N_N,7_12_N,7_17_N,7_8_N,7_N_N,8_10_16,8_10_N,8_11_16,8_11_N,8_12_17,8_12_N,8_13_14,8_13_15,8_13_16,8_13_N,8_14_15,8_14_16,8_14_17,8_14_18,8_14_N,8_15_16,8_15_N,8_16_17,8_16_N,8_17_N,8_18_N,8_9_14,8_9_N,8_N_N,9_15_N,9_N_N,cluster
1571,1001681,M,18-25,4,A,1,0,Mid,745865,430726,14017,301122,0.5774852017456242,0.403721853150369,0.018792945104006756,0,23336,0,0,0,23429,0,0,0,0,0,0,0,11968,21097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29329,0,2271,15771,0,15568,0,0,0,0,0,0,0,15885,0,0,15609,0,38911,0,0,0,0,19004,26683,0,0,0,0,0,53802,4455,19443,0,35169,0,0,0,15539,0,0,0,0,0,0,0,0,0,0,0,0,38652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15925,0,0,0,0,0,0,9941,0,0,0,0,0,0,0,0,0,0,0,0,15887,0,0,0,0,0,0,18988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134,3435,0,0,0,0,0,0,0,0,0,6890,0,0,0,0,0,0,0,0,0,0,6939,0,0,5188,0,0,0,0,0,0,0,8603,6913,0,0,0,0,14004,0,7067,72293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9888,0,0,0,0,0,0,0,0,0,0,6024,0,9978,15790,0,0,0,84057,0,0,Loyal
1572,1001682,M,26-35,2,A,3,1,Low,187921,124337,3029,60555,0.6616450529743881,0.3222364717088564,0.016118475316755445,0,0,0,0,0,0,0,0,0,0,0,0,0,7515,10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11763,0,0,15283,19210,0,0,0,0,0,0,0,0,0,0,0,0,0,19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9753,0,0,0,0,0,0,0,0,7966,0,9862,0,0,0,0,17828,0,0,Quality
1573,1001683,F,26-35,7,C,3,0,Mid,771416,298014,70519,402883,0.3863207400416896,0.5222642517137316,0.0914150082445788,0,0,0,0,0,18954,0,0,0,0,0,0,0,3143,17772,0,0,0,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15668,0,0,0,0,15778,35032,0,0,0,0,0,39422,15423,0,8323,15546,0,0,0,0,19179,0,0,0,38629,0,0,0,0,0,0,0,30581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12957,0,0,0,0,0,6382,0,22700,0,0,0,0,0,0,0,6436,0,0,0,6823,0,0,0,0,0,0,0,5303,0,0,26792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15972,0,0,7120,0,0,0,0,0,0,0,0,42301,0,8627,0,0,0,0,0,5270,0,0,0,0,0,7182,0,0,0,0,40656,0,15912,77709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,6090,0,49800,0,0,0,0,7894,0,0,0,113945,0,0,Value
1574,1001684,M,18-25,3,B,2,0,Low,380472,198390,27911,154171,0.5214312748375701,0.40520984461405835,0.0733588805483715,0,0,0,0,0,0,0,0,5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17297,16804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19010,0,11635,0,0,0,0,0,0,11884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19468,0,0,0,0,0,15749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12764,0,0,0,0,0,13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,0,0,0,0,0,0,0,3626,6926,0,0,0,0,0,0,0,0,24778,0,0,0,0,0,0,0,0,0,0,0,0,0,5446,0,0,0,0,22767,0,7005,55995,0,0,0,0,0,0,0,0,0,0,0,0,20216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831,0,0,0,7897,19952,0,0,0,13812,0,0,Loyal
1575,1001685,M,36-45,12,B,1,0,High,1912669,760074,57600,1094995,0.39738919802642275,0.572495816055993,0.030114985917584276,0,18984,14611,18454,19089,0,13902,9760,0,0,0,0,9285,9259,19896,0,0,1426,1087,0,0,0,741,573,0,0,0,0,0,0,12467,0,32995,21058,8454,0,0,0,0,0,0,0,11517,0,0,15625,0,0,0,0,8243,15491,0,0,0,15892,11739,0,0,0,0,0,12041,0,15281,11385,19437,0,0,0,11588,0,15786,0,8066,7621,0,0,0,0,0,0,0,34942,0,0,12080,0,0,49954,0,0,27635,15790,0,0,0,0,0,0,0,0,0,12997,0,0,0,0,0,0,16225,0,6527,6631,0,0,15918,9953,0,0,0,12990,0,0,0,0,0,0,0,0,0,0,0,0,0,10980,18951,0,0,0,0,0,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,8591,0,14033,0,0,0,0,5369,0,49961,0,17641,12337,10829,0,0,0,0,6938,0,6982,8705,0,7161,0,0,7099,0,94237,5298,5352,264453,0,0,0,0,0,0,0,8100,0,0,0,0,12393,65091,16163,0,0,0,82793,0,0,0,0,0,0,0,0,8011,24026,0,0,7997,0,57505,0,8041,0,6056,40452,0,0,0,406335,0,0,Value
1576,1001686,M,36-45,12,B,1,0,Low,166121,67302,17721,81098,0.4051384231975488,0.4881863220182879,0.10667525478416336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15596,0,0,0,0,0,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959,0,3483,0,0,0,0,0,0,0,0,7036,0,0,0,0,0,0,0,3620,0,0,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9783,0,0,0,13880,0,0,0,0,21623,0,0,Value
1577,1001687,M,26-35,3,A,1,0,High,1590527,454032,416402,720093,0.28546010221769264,0.45273862059556363,0.2618012771867438,0,0,0,0,0,0,0,0,0,0,0,0,1637,0,17086,0,1371,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,16365,0,786,3866,0,0,0,0,0,0,0,0,0,0,0,0,11764,0,0,0,4139,0,0,0,11988,0,0,0,0,0,46797,0,0,0,19086,0,0,0,8129,11830,15588,0,11694,50999,0,0,31015,0,0,0,0,0,0,0,0,0,0,31056,0,0,19612,11398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,16489,0,0,0,6877,16388,0,36230,0,0,0,0,0,0,0,0,13100,0,0,0,13503,0,0,8252,0,0,10868,0,0,0,0,0,0,0,2090,0,2833,15305,0,0,0,0,0,0,0,17348,0,0,23561,0,8622,0,0,5357,0,0,0,110453,0,22923,5453,6974,15788,8789,0,0,7063,0,26590,5342,0,31496,0,0,5461,0,82782,12451,14247,538390,20463,0,0,0,0,0,0,11941,12047,0,0,16025,0,8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9891,0,0,0,0,19601,0,0,0,19850,0,0,0,0,29961,0,0,Value
1578,1001688,F,18-25,4,C,4+,0,Mid,788563,530604,46174,211785,0.6728745832609443,0.2685708053763618,0.058554611362693916,0,0,0,0,23932,23092,0,0,1612,0,2964,0,10801,1657,7802,0,768,0,2452,0,0,0,0,0,0,0,0,0,0,12859,0,0,49782,0,0,23329,0,0,0,0,0,0,0,0,0,31121,0,0,15487,0,0,0,0,0,0,0,86870,0,0,0,19102,0,38305,0,0,4217,0,0,0,0,15392,0,0,0,0,0,0,0,0,0,19121,0,0,0,11487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16291,0,0,0,0,0,12714,13080,0,0,9967,9869,0,0,0,0,16026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8193,34988,0,0,2924,13321,8379,11043,0,3542,0,3506,0,0,0,0,0,1371,817,0,0,0,0,0,0,8832,0,0,14234,0,0,0,0,0,0,0,0,26128,0,0,0,8597,0,0,0,0,0,0,0,0,8703,0,0,0,0,0,17354,0,0,68200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12427,0,0,0,0,0,0,0,5983,0,0,0,0,0,0,0,0,0,0,10005,0,0,0,0,0,0,0,0,39917,0,0,Quality
1579,1001691,F,26-35,17,C,2,1,Low,338675,236124,24652,77899,0.6971993799365173,0.2300110725621909,0.0727895475012918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7624,0,0,0,0,0,0,0,0,0,15570,0,0,0,0,0,0,19596,11990,15446,31167,39340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39335,0,0,0,0,0,0,0,19467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16355,0,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8617,5169,0,0,0,0,0,0,0,5442,0,0,0,0,0,0,0,23049,0,0,40463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10034,0,0,0,0,0,0,0,0,9777,0,0,Quality
1580,1001692,M,36-45,20,A,4+,1,Mid,1304215,650903,12002,641310,0.49907645595243116,0.49172107359599454,0.009202470451574319,0,0,0,0,0,23592,23361,0,0,0,0,0,7599,6179,19648,0,0,0,1778,0,0,0,0,773,0,0,0,18752,0,0,20942,37560,75092,12839,3862,0,0,0,0,0,0,0,0,0,0,34575,0,0,0,0,11836,0,0,19029,0,0,0,0,0,0,0,0,49674,0,15633,15704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11812,0,0,54307,0,0,0,0,0,31244,0,0,19275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,0,0,0,0,0,0,0,0,0,0,0,12737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,0,0,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5419,0,19242,0,8708,0,0,0,0,6879,0,0,7095,0,8688,0,0,0,7112,41597,0,0,41694,0,0,0,0,0,0,0,36682,19986,0,16548,0,0,40413,16120,0,0,0,16864,0,0,0,0,0,0,0,9764,0,17949,0,0,0,0,37655,0,9987,0,23728,35803,0,0,0,326564,0,0,Loyal
1581,1001693,M,26-35,12,C,1,1,High,1639991,950716,41385,647890,0.5797080593734966,0.3950570460447649,0.025234894581738557,0,23908,37356,0,0,23121,18775,0,0,0,0,0,6088,7600,25772,0,3866,0,1391,0,0,0,1311,0,0,0,0,0,0,0,17122,17062,119411,10452,10675,15589,0,19413,0,0,0,0,0,0,0,31072,0,0,0,0,50650,0,19606,15873,0,15237,23479,0,0,0,0,0,19543,0,19175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15721,0,0,15862,0,0,11903,0,0,42919,0,0,0,50100,0,0,0,0,0,0,0,13124,0,0,0,0,0,0,0,0,0,0,0,0,0,13067,13209,0,0,0,0,0,0,0,0,0,22446,0,0,0,29927,27289,0,0,0,0,0,0,0,0,0,6308,0,0,0,2849,0,0,0,4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49153,0,5148,3608,6921,6949,0,0,0,0,0,17549,0,0,7092,0,0,0,0,40485,0,0,96162,29078,16516,16404,0,0,0,0,20565,15943,0,20366,0,20216,53235,0,0,0,0,16880,0,8063,0,0,0,4167,0,0,0,17700,0,0,21726,0,23683,0,0,0,27753,53792,0,0,0,218379,0,0,Loyal
1582,1001694,M,26-35,12,B,3,1,High,2244988,1527617,132514,584857,0.6804566438662478,0.2605167600004989,0.05902659613325327,0,18553,0,0,0,23509,14110,0,0,0,7368,0,5948,7632,30343,0,2467,0,0,0,0,0,1875,0,0,0,0,0,0,21694,0,0,37499,0,0,12019,0,0,0,0,0,15250,38858,0,27533,38154,0,0,31397,0,136333,15497,0,23038,27086,19013,89622,30440,0,0,18993,0,51377,58238,0,35116,66249,19573,0,0,0,0,0,0,15771,19059,27545,15519,57577,0,35271,19054,27248,0,0,0,0,0,0,8021,0,0,50092,15362,0,0,0,0,0,0,16139,29547,0,13219,0,0,12853,0,0,0,0,26312,0,0,0,0,12777,0,0,0,0,0,15992,0,9871,0,16446,0,0,10734,0,27044,0,5529,10584,13412,35429,10808,0,0,0,0,0,0,2125,0,0,2055,0,0,0,0,0,0,0,8787,0,0,24596,0,0,0,0,0,0,12472,6854,75541,0,6904,5459,8832,0,0,0,0,0,8675,8930,0,0,28219,0,0,0,0,65535,0,7069,166300,0,0,0,0,0,0,0,45099,0,12005,20680,0,16158,36980,0,0,0,0,0,0,0,0,11694,0,0,0,0,0,12295,0,0,10015,0,63985,6123,0,0,37621,13960,0,0,0,38021,0,0,Loyal
1583,1001695,M,26-35,1,C,1,1,Mid,1197602,1041818,9495,146289,0.8699200569137326,0.1221515996132271,0.007928343473040292,0,0,0,0,0,0,0,0,0,0,0,4708,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20783,16258,0,0,42638,0,0,0,4331,0,4393,0,0,0,65960,15460,0,46111,0,82360,0,19685,0,3919,15315,132322,11756,0,0,15766,4225,80879,11854,18963,27522,19773,0,0,0,15161,0,27629,0,0,8085,15801,0,19125,0,0,0,15548,19013,19458,0,0,15793,0,11387,0,0,15253,34522,0,0,0,0,0,16049,0,0,0,16132,0,0,0,0,10116,0,0,0,0,0,0,12792,0,0,0,6611,0,0,0,0,13285,0,0,0,0,0,0,62589,0,0,13417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15679,0,19273,0,8633,0,0,0,0,0,0,0,0,0,8662,0,0,0,0,7156,0,0,9116,0,0,0,0,0,0,0,0,0,0,0,25105,0,0,0,0,0,0,0,0,0,0,7836,0,0,0,6002,0,0,0,0,0,0,0,0,5870,0,0,19964,0,0,0,22071,4701,0,Quality
1584,1001696,M,36-45,7,C,1,0,High,1995241,1480678,11983,502580,0.742104838463123,0.251889370757718,0.006005790779159009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11590,0,0,15578,0,0,61640,15357,0,48353,0,184443,23225,15466,15434,0,15220,109527,77275,0,0,0,0,38900,42955,15643,19283,81591,0,0,0,0,0,11494,11847,27434,31681,15516,0,39332,11427,19004,19034,30514,73364,4429,0,0,11685,26918,58212,0,0,61775,99205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9692,0,0,0,0,0,13141,0,0,6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458,0,0,0,0,0,0,0,0,0,0,0,0,8647,0,0,0,8778,0,47632,0,0,3668,0,0,0,0,0,0,0,0,0,16332,16233,0,19909,105198,0,0,0,0,0,0,0,0,0,0,6062,0,0,8137,22331,0,8064,9737,0,31877,0,14087,0,23605,27794,0,0,0,235034,0,0,Quality
1585,1001697,F,18-25,4,B,3,0,High,1958305,987197,84696,886412,0.5041078892205249,0.4526424637633055,0.043249647016169596,0,0,0,0,0,0,19285,0,0,0,0,0,0,7459,26258,1379,1399,0,4828,0,0,0,2860,756,0,0,0,0,0,0,0,21957,41153,0,3818,0,0,19200,0,0,0,0,0,15618,0,50575,0,0,0,0,119249,15285,0,0,0,34570,43633,15423,0,0,0,0,19678,0,30644,0,39098,0,0,0,0,0,0,0,0,0,0,0,0,0,11525,0,0,15828,0,0,15749,0,0,54137,0,0,27382,0,0,0,0,0,0,0,12863,13290,0,0,0,0,0,16219,0,13154,0,10025,0,0,0,13267,0,0,0,0,0,16049,0,0,0,0,0,13294,0,0,65051,78279,0,0,83743,0,0,0,0,0,0,5590,0,0,0,2800,0,4949,0,15321,0,0,0,2172,0,7145,0,0,15938,0,8571,0,8796,0,0,0,8869,77492,0,8859,0,8578,0,0,0,0,0,8743,14098,0,6913,13934,0,0,7148,7099,43769,0,0,159810,16003,0,0,0,0,0,0,44652,0,0,16628,0,16433,52838,0,0,0,0,0,0,0,0,0,0,13974,0,0,0,8113,0,0,17943,0,31510,0,0,7985,37541,15942,0,0,9703,238466,0,0,Loyal
1586,1001699,F,26-35,19,A,0,0,High,1900706,798565,24394,1077747,0.42014125277659986,0.5670245687655008,0.012834178457899328,0,0,47014,0,0,0,46809,23307,0,0,0,0,7502,0,15165,0,3424,0,3113,581,0,0,947,0,0,0,0,0,0,13262,0,42274,20694,0,10800,19164,0,15670,0,0,0,0,0,0,0,34317,0,0,0,0,15868,0,15877,0,0,34783,0,0,0,0,0,0,0,0,0,18994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19515,0,0,0,0,0,0,0,0,15590,0,0,13243,0,0,0,0,0,0,0,0,0,0,0,0,0,16465,0,0,0,3788,0,0,0,0,0,0,0,0,16440,0,0,0,29360,0,0,0,24692,26981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5529,0,0,0,0,0,0,0,7172,0,0,8683,0,26149,0,8804,7068,0,0,0,66711,0,20968,6923,0,5329,0,0,7054,8686,0,8734,6884,0,36855,0,0,15675,0,96512,0,14053,198846,16276,19933,36509,0,0,0,0,20044,16087,0,0,0,19992,60334,0,0,0,0,99071,8007,9734,0,0,0,7967,0,10038,0,19669,0,0,35811,0,32103,0,7950,10044,15769,79616,0,9918,0,253560,0,0,Value
1587,1001700,M,26-35,20,B,4+,0,Low,221437,103659,21247,96531,0.468119600608751,0.43592985815378643,0.09595054123746258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19239,0,0,0,0,0,19597,0,15341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834,0,0,0,0,0,0,0,0,0,0,0,11584,0,0,11370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7991,0,0,0,0,10703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8574,0,0,0,0,0,0,0,0,0,0,5425,0,0,0,0,0,0,0,21319,0,0,60446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7767,0,0,0,0,14247,0,0,Loyal
1588,1001701,F,26-35,4,B,1,0,High,2669949,1013923,101432,1554594,0.3797536956698424,0.5822560655652973,0.0379902387648603,0,0,18986,0,0,23281,0,0,0,0,0,0,0,15447,15939,0,1743,0,1745,0,0,0,0,0,14627,0,0,0,0,13208,0,8808,29373,0,6919,3798,11495,0,0,0,0,0,15413,0,0,15603,0,0,24326,0,85911,0,7857,0,0,0,19415,0,0,0,0,0,31077,0,0,23766,0,0,0,0,0,0,0,0,12020,27566,0,11944,0,0,38849,11386,19283,65623,0,0,0,0,12041,54449,0,15452,43449,0,0,0,0,0,0,0,9714,0,0,12732,12981,0,0,0,0,0,26167,0,0,6758,0,12800,13027,19421,0,0,0,12891,0,0,0,0,0,0,0,0,75298,13305,0,0,35549,13293,10588,0,0,0,0,0,0,0,0,0,0,4170,2749,2786,0,0,0,2851,0,0,0,1744,0,6904,0,0,8739,0,0,7005,0,54960,6918,0,8617,0,3668,0,0,0,0,0,0,0,0,32007,0,0,5344,0,147884,0,6927,130846,20221,0,0,0,0,0,0,37126,12691,0,0,0,12653,48344,0,0,0,12966,16415,0,0,0,5971,0,14046,0,0,7996,35898,0,8110,43375,0,159618,9789,25327,6127,120993,67831,0,0,0,595010,0,0,Value
1589,1001702,M,18-25,10,C,2,0,Low,482889,240301,36149,206439,0.4976319609682556,0.42750818511086397,0.07485985392088036,0,0,0,0,0,0,0,0,0,0,0,0,0,13641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40697,0,0,0,0,0,0,0,0,0,0,0,0,19508,0,0,19535,0,15317,0,0,0,0,15624,0,0,0,0,0,0,0,19467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13265,0,0,0,0,16119,13092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24153,0,0,8066,0,13661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8816,0,0,0,0,0,0,0,0,24261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31669,0,17330,33479,0,0,0,0,0,0,0,16360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10020,0,9862,2148,0,0,0,65392,0,0,Loyal
1590,1001703,M,18-25,15,C,2,0,Low,206152,164745,13550,27857,0.7991433505374675,0.1351284489114828,0.0657282005510497,0,0,0,0,23463,0,0,0,0,0,0,0,7511,0,6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11444,0,0,0,0,0,0,0,0,0,31432,0,0,19533,0,0,0,0,0,0,0,39304,0,0,0,0,0,0,0,0,19466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6021,0,0,0,7765,0,0,0,0,0,0,14071,0,0,Quality
1591,1001704,M,26-35,4,C,4+,0,Low,206848,117886,44495,44467,0.5699160736386139,0.21497428063118812,0.21510964573019803,0,0,0,0,0,0,0,0,8957,0,0,0,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19426,0,31196,0,19003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40388,0,0,0,0,0,0,0,20507,0,0,0,0,0,20147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,8046,0,0,Loyal
